time,V,V_dot,stability_bound,task_error,u_0 (A Flexor),u_1 (A Extensor),u_2 (B Flexor),u_3 (B Extensor),tau_0,tau_1,tau_2,tau_3
0.06400000000000004,34.956840011091074,[-2294.71733035],-1129.4893299365738,0.1524153802869675,0.9999999980691662,-0.0,0.9307061095518393,-0.0,0.09999999980691662,0.09999999980691662,0.09307061095518393,0.09307061095518393
0.06600000000000004,33.460102690323005,[-2203.8022863],-1088.4655297951497,0.14998713577358602,0.0,0.2757286873729019,0.7264951486712338,-0.0,-0.02757286873729019,-0.02757286873729019,0.07264951486712339,0.07264951486712339
0.06800000000000005,32.23389231596189,[-2116.61621376],-1042.1531364487735,0.14745185850165107,0.9999987956705919,-0.0,0.934741777074989,-0.0,0.09999987956705919,0.09999987956705919,0.0934741777074989,0.0934741777074989
0.07000000000000005,30.692603560310147,[-2022.26732457],-999.1805383114497,0.1449251304775493,0.0,0.6697145091388691,0.8428902603471442,-0.0,-0.06697145091388691,-0.06697145091388691,0.08428902603471443,0.08428902603471443
0.07200000000000005,29.40688294894764,[-1925.4666831],-945.2372514613104,0.14226402837275506,0.9999999992907436,-0.0,0.9991245353062855,-0.0,0.09999999992907437,0.09999999992907437,0.09991245353062855,0.09991245353062855
0.07400000000000005,27.885322513395533,[-1832.8911934],-903.3804421486382,0.13959514252914612,0.0,0.7596382824779796,0.8252338031785061,-0.0,-0.07596382824779796,-0.07596382824779796,0.08252338031785061,0.08252338031785061
0.07600000000000005,26.685550362808677,[-1742.00968865],-852.491343131015,0.13678530314997245,0.9999999896986042,-0.0,0.9854344282577838,-0.0,0.09999999896986042,0.09999999896986042,0.09854344282577839,0.09854344282577839
0.07800000000000006,25.238238822489507,[-1654.69952594],-813.4248984722211,0.13399967396504084,0.0,0.730911892992889,0.8971895544235494,-0.0,-0.0730911892992889,-0.0730911892992889,0.08971895544235495,0.08971895544235495
0.08000000000000006,24.052359216057887,[-1564.31408706],-762.5687798440001,0.13108365867832625,0.9999999997542113,-0.0,1.000000001137414,-0.0,0.09999999997542114,0.09999999997542114,0.1000000001137414,0.1000000001137414
0.08200000000000006,22.668449786095014,[-1475.49527238],-719.8802794558635,0.12818240041381904,0.18709448980436316,-0.0,0.9999999913881078,-0.0,0.018709448980436316,0.018709448980436316,0.09999999913881079,0.09999999913881079
0.08400000000000006,21.391219818933816,[-1384.94788002],-671.9072193872579,0.12515368599428656,0.9999999997909631,-0.0,0.999999999892473,-0.0,0.09999999997909631,0.09999999997909631,0.0999999999892473,0.0999999999892473
0.08600000000000006,20.063673822890053,[-1295.85193854],-627.0628111060876,0.12205388063069329,0.9999999906407674,-0.0,0.9999999996409109,-0.0,0.09999999906407675,0.09999999906407675,0.09999999996409109,0.09999999996409109
0.08800000000000006,18.766869410966404,[-1203.22743118],-577.6651174813355,0.11882536787597098,1.0000000001683444,-0.0,0.9999999999134446,-0.0,0.10000000001683446,0.10000000001683446,0.09999999999134446,0.09999999999134446
0.09000000000000007,17.51372636777308,[-1097.50662013],-513.7157412007098,0.11546400875487235,0.9999999997752653,-0.0,0.9999999991280847,-0.0,0.09999999997752654,0.09999999997752654,0.09999999991280847,0.09999999991280847
0.09200000000000007,16.312107823611917,[-984.95674163],-441.2198141684353,0.11197176270564364,0.9999999990013342,-0.0,0.9999999934651836,-0.0,0.09999999990013342,0.09999999990013342,0.09999999934651838,0.09999999934651838
0.09400000000000007,15.169469522868923,[-858.02654767],-352.3775623439768,0.1083519787917468,0.9999992806061253,-0.0,1.0000011994897027,-0.0,0.09999992806061253,0.09999992806061253,0.10000011994897028,0.10000011994897028
0.09600000000000007,14.093032572425276,[-752.242841],-282.4750881931451,0.10460898237546663,1.0000000573875079,-0.0,0.0,1.000000063965805,0.10000000573875079,0.10000000573875079,-0.10000000639658052,-0.10000000639658052
0.09800000000000007,13.133423963452598,[-802.60276532],-364.82196653283086,0.10074801878945648,0.0,0.9999999999796988,0.9999999999361722,-0.0,-0.09999999999796988,-0.09999999999796988,0.09999999999361722,0.09999999999361722
0.10000000000000007,12.11760454215336,[-548.77027023],-144.8501181527659,0.09711274184048899,1.0000002512873347,-0.0,0.6642778868158579,-0.0,0.10000002512873347,0.10000002512873347,0.06642778868158579,0.06642778868158579
0.10200000000000008,11.233879780400867,[-459.57491577],-85.11225642746444,0.09353950090450282,1.0000000031011524,-0.0,0.0,0.9999999936102775,0.10000000031011524,0.10000000031011524,-0.09999999936102776,-0.09999999936102776
0.10400000000000008,10.48169920619477,[-663.23130118],-313.84132762280115,0.0898533184165833,0.0,0.9999999997298452,0.9999999997983035,-0.0,-0.09999999997298453,-0.09999999997298453,0.09999999997983035,0.09999999997983035
0.10600000000000008,9.567988455760482,[-441.22587017],-122.2929213663819,0.08628867021281807,0.0,0.9992385314865263,0.0,1.0000124879173686,-0.09992385314865264,-0.09992385314865264,-0.10000124879173687,-0.10000124879173687
0.10800000000000008,8.864920598031777,[-547.18898323],-251.69162996216477,0.08279261106925508,0.0,0.9999999999711627,0.9999999999623921,-0.0,-0.09999999999711628,-0.09999999999711628,0.09999999999623921,0.09999999999623921
0.11000000000000008,8.1424680117064,[-390.70892844],-119.29332749008216,0.07960224315254773,0.9999999731391357,-0.0,0.0,1.0000000855673588,0.09999999731391357,0.09999999731391357,-0.10000000855673588,-0.10000000855673588
0.11200000000000009,7.61136640861012,[-498.73129799],-245.01908437148046,0.07647570371977193,0.0,0.9999999999240663,0.999999999715755,-0.0,-0.09999999999240664,-0.09999999999240664,0.0999999999715755,0.0999999999715755
0.11400000000000009,6.934364486324952,[-368.51604054],-137.37055766571166,0.07337292058063542,0.9999999996447316,-0.0,0.0,0.9999999998634223,0.09999999996447317,0.09999999996447317,-0.09999999998634224,-0.09999999998634224
0.11600000000000009,6.480270681960162,[-423.21730687],-207.20828405542562,0.07034738035347407,0.0,1.0000000078187257,1.000000024906897,-0.0,-0.10000000078187257,-0.10000000078187257,0.1000000024906897,0.1000000024906897
0.11800000000000009,5.881273478739097,[-368.76347827],-172.72102897795196,0.06731855501048882,0.0,0.9999999910247519,0.0,1.0000000005660776,-0.0999999991024752,-0.0999999991024752,-0.10000000005660777,-0.10000000005660777
0.12000000000000009,5.374188036663916,[-329.19032825],-150.05072681822097,0.06438109631586285,0.0,1.0000000566741891,0.9999999913027324,-0.0,-0.10000000566741891,-0.10000000566741891,0.09999999913027324,0.09999999913027324
