time,V,V_dot,stability_bound,task_error,u_0 (A Flexor),u_1 (A Extensor),u_2 (B Flexor),u_3 (B Extensor),tau_0,tau_1,tau_2,tau_3
0.056000000000000036,40.76959633604173,[-2682.90901096],-1323.9224664226422,0.16118155391644481,1.0000000000914038,-0.0,0.8269793349217496,-0.0,0.10000000000914039,0.10000000000914039,0.08269793349217497,0.08269793349217497
0.05800000000000004,39.45645045960256,[-2600.76879822],-1285.5537828789109,0.15911618906645586,0.9999999863732126,-0.0,0.7994318727740236,-0.0,0.09999999863732127,0.09999999863732127,0.07994318727740236,0.07994318727740236
0.06000000000000004,38.00444398792604,[-2508.23715513],-1241.4223552084184,0.15698849584225305,0.09677353409570663,-0.0,0.934714868457651,-0.0,0.009677353409570663,0.009677353409570663,0.0934714868457651,0.0934714868457651
0.06200000000000004,36.43750368928367,[-2400.75084189],-1186.1673855790687,0.1547601428361554,0.0,0.3068539015977172,0.9999999998220768,-0.0,-0.03068539015977172,-0.03068539015977172,0.09999999998220768,0.09999999998220768
0.06400000000000004,34.95681520897969,[-2294.71568918],-1129.4885155494756,0.15241535141317775,1.0000000000289726,-0.0,0.9307052896964071,-0.0,0.10000000000289727,0.10000000000289727,0.09307052896964071,0.09307052896964071
0.06600000000000004,33.46007729315263,[-2203.80065177],-1088.4647419981648,0.14998710329990178,0.0,0.2757375498750955,0.7264951570199127,-0.0,-0.027573754987509552,-0.027573754987509552,0.07264951570199128,0.07264951570199128
0.06800000000000005,32.23386651334688,[-2116.61447021],-1042.152253030674,0.14745182246185545,0.9999997812556717,-0.0,0.9347422248939112,-0.0,0.09999997812556717,0.09999997812556717,0.09347422248939113,0.09347422248939113
0.07000000000000005,30.692577364344228,[-2022.2655698],-999.1796574938401,0.14492509129089856,0.0,0.6697127015908669,0.8428891017580735,-0.0,-0.0669712701590867,-0.0669712701590867,0.08428891017580736,0.08428891017580736
0.07200000000000005,29.406856796906258,[-1925.46494582],-945.2363859234621,0.14226398598561257,0.9999999999652139,-0.0,0.999123668818885,-0.0,0.0999999999965214,0.0999999999965214,0.09991236688188851,0.09991236688188851
0.07400000000000005,27.885296721900826,[-1832.88952472],-903.3796339740078,0.1395950972784399,0.0,0.7596429076307954,0.8252337703808945,-0.0,-0.07596429076307955,-0.07596429076307955,0.08252337703808946,0.08252337703808946
0.07600000000000005,26.6855243754786,[-1742.00794441],-852.490465230552,0.13678525519786974,0.9999999999944632,-0.0,0.985434848359871,-0.0,0.09999999999944632,0.09999999999944632,0.09854348483598711,0.09854348483598711
0.07800000000000006,25.238212872121764,[-1654.69782253],-813.4240601109567,0.13399962357175152,0.0,0.7309191654176139,0.8971894450908201,-0.0,-0.07309191654176139,-0.07309191654176139,0.08971894450908202,0.08971894450908202
0.08000000000000006,24.05233414446445,[-1564.3123865],-762.5679150141416,0.13108360575311645,0.9999999999979062,-0.0,0.9999999999573836,-0.0,0.09999999999979063,0.09999999999979063,0.09999999999573837,0.09999999999573837
0.08200000000000006,22.668425417144363,[-1475.49410921],-719.8799286335937,0.12818234561802863,0.18700330854698502,-0.0,0.9999999989097662,-0.0,0.018700330854698504,0.018700330854698504,0.09999999989097663,0.09999999989097663
0.08400000000000006,21.391208074446308,[-1384.94698898],-671.9067198233754,0.1251536294719206,0.9999999998042003,-0.0,0.9999999994255616,-0.0,0.09999999998042003,0.09999999998042003,0.09999999994255616,0.09999999994255616
0.08600000000000006,20.06366519415634,[-1295.85127005],-627.062430236611,0.12205383015725088,0.9999999994682969,-0.0,0.9999999990797388,-0.0,0.09999999994682969,0.09999999994682969,0.09999999990797388,0.09999999990797388
0.08800000000000006,18.76686298919822,[-1203.22795933],-577.6658596893683,0.11882532469482976,1.0000000000089693,-0.0,0.9999999999270007,-0.0,0.10000000000089693,0.10000000000089693,0.09999999999270008,0.09999999999270008
0.09000000000000007,17.513721778484562,[-1097.50764083],-513.7169148729702,0.1154639732955942,0.9999999994397496,-0.0,0.999999997464451,-0.0,0.09999999994397496,0.09999999994397496,0.0999999997464451,0.0999999997464451
0.09200000000000007,16.312104721423932,[-984.95859833],-441.221774269856,0.11197173520813786,0.9999999983726796,-0.0,0.9999999964663148,-0.0,0.09999999983726797,0.09999999983726797,0.09999999964663148,0.09999999964663148
0.09400000000000007,15.16946758226634,[-858.02916561],-352.380246202473,0.10835195938406819,0.999999999837096,-0.0,0.9999999998552717,-0.0,0.0999999999837096,0.0999999999837096,0.09999999998552717,0.09999999998552717
0.09600000000000007,14.09303145474919,[-752.2463554],-282.47864024229443,0.10460897110517584,0.9999999997365181,-0.0,0.0,0.9999999996095066,0.09999999997365182,0.09999999997365182,-0.09999999996095066,-0.09999999996095066
0.09800000000000007,13.133423872047526,[-802.60199201],-364.82119627598144,0.10074801557154299,0.0,0.9999999999878527,0.9999999998842451,-0.0,-0.09999999999878528,-0.09999999999878528,0.09999999998842451,0.09999999998842451
0.10000000000000007,12.117607095673453,[-548.77493985],-144.85470327926174,0.09711274647410237,0.9999999995074177,-0.0,0.6648862724003626,-0.0,0.09999999995074177,0.09999999995074177,0.06648862724003626,0.06648862724003626
0.10200000000000008,11.233913311817288,[-459.64581799],-85.18204090635754,0.09353951341557035,0.999999996777225,-0.0,0.0,0.9999999959463781,0.0999999996777225,0.0999999996777225,-0.09999999959463782,-0.09999999959463782
0.10400000000000008,10.481614949798454,[-663.20282738],-313.81566238391815,0.08985324885659636,0.0,0.9999999999605627,0.9999999997987292,-0.0,-0.09999999999605627,-0.09999999999605627,0.09999999997987292,0.09999999997987292
0.10600000000000008,9.567973817842132,[-441.26698392],-122.33452332355006,0.08628852163269145,0.0,0.9999999992724978,0.0,0.9999999970090895,-0.09999999992724978,-0.09999999992724978,-0.09999999970090895,-0.09999999970090895
0.10800000000000008,8.86482144426691,[-547.13309576],-251.63904761875997,0.0827924061379745,0.0,0.99999999996753,0.9999999998522667,-0.0,-0.099999999996753,-0.099999999996753,0.09999999998522668,0.09999999998522668
0.11000000000000008,8.142448525494883,[-390.75699523],-119.34204437961759,0.07960207882159956,0.9999999994095963,-0.0,0.0,0.9999999966392633,0.09999999994095964,0.09999999994095964,-0.09999999966392634,-0.09999999966392634
0.11200000000000009,7.6113002156891305,[-498.71415223],-245.00414503866034,0.07647559845537394,0.0,0.9999999999384107,0.9999999997336761,-0.0,-0.09999999999384107,-0.09999999999384107,0.09999999997336761,0.09999999997336761
0.11400000000000009,6.93435395847735,[-368.53458964],-137.38945769552006,0.0733728678528326,0.999999999862816,-0.0,0.0,0.9999999984028417,0.0999999999862816,0.0999999999862816,-0.09999999984028418,-0.09999999984028418
0.11600000000000009,6.480230015860111,[-423.20763665],-207.19996945524193,0.07034739775213736,0.0,0.9999999998848241,0.9999999996422512,-0.0,-0.09999999998848241,-0.09999999998848241,0.09999999996422512,0.09999999996422512
0.11800000000000009,5.88127386622488,[-368.76362896],-172.72116674834496,0.06731863175798702,0.0,1.000000000000973,0.0,0.9999999998768548,-0.1000000000000973,-0.1000000000000973,-0.0999999999876855,-0.0999999999876855
0.12000000000000009,5.374186376545368,[-329.1778204],-150.0382745137084,0.06438124908896421,0.0,0.9999999999255622,0.9999999998304497,-0.0,-0.09999999999255622,-0.09999999999255622,0.09999999998304498,0.09999999998304498
0.1220000000000001,4.944474613603193,[-323.22720861],-158.41138815483146,0.061670450124971,0.0,0.9170061351241333,0.0,0.9999999999641814,-0.09170061351241333,-0.09170061351241333,-0.09999999999641815,-0.09999999999641815
0.1240000000000001,4.500516135374707,[-262.93013964],-112.91293512286593,0.0590568554994517,0.0,0.9999999997957558,0.9999999994715989,-0.0,-0.0999999999795756,-0.0999999999795756,0.0999999999471599,0.0999999999471599
0.12600000000000008,4.184252997100877,[-277.39869089],-137.92359098941313,0.05663470663785333,0.0,0.9999999990692101,0.0,0.8554819692159562,-0.09999999990692102,-0.09999999990692102,-0.08554819692159563,-0.08554819692159563
0.12800000000000009,3.7890437133493204,[-177.06462635],-50.76316924148759,0.054322550823051124,0.0,0.9999999993313252,0.9999999977661904,-0.0,-0.09999999993313252,-0.09999999993313252,0.09999999977661905,0.09999999977661905
0.1300000000000001,3.5898933298223095,[-238.22821483],-118.56510383538597,0.052182858264116325,0.0,0.999999997435715,0.0,0.7722938668691869,-0.0999999997435715,-0.0999999997435715,-0.0772293866869187,-0.0772293866869187
0.1320000000000001,3.230784138788757,[-136.14221978],-28.449415146687684,0.050163370243483385,0.9999999997135878,-0.0,0.0,0.9999999993246741,0.09999999997135878,0.09999999997135878,-0.09999999993246741,-0.09999999993246741
0.1340000000000001,3.0676583788298455,[-203.3242912],-101.06901190647952,0.048292849488739846,0.0,0.9999999995741728,0.66016900304451,-0.0,-0.09999999995741729,-0.09999999995741729,0.066016900304451,0.066016900304451
0.1360000000000001,2.762560238333762,[-164.66291993],-72.5775786527767,0.04635966700067595,0.9999999998544643,-0.0,0.0,0.9999999992792011,0.09999999998544644,0.09999999998544644,-0.09999999992792012,-0.09999999992792012
0.1380000000000001,2.631999734249759,[-174.33567787],-86.60235338625601,0.04458843364945469,0.0,0.9999999984725012,0.337459913696511,-0.0,-0.09999999984725012,-0.09999999984725012,0.033745991369651104,0.033745991369651104
0.1400000000000001,2.3425051658864144,[-97.8401029],-19.756597371245917,0.042701904336867755,0.0,0.9999999984020194,0.9999999949894116,-0.0,-0.09999999984020194,-0.09999999984020194,0.09999999949894117,0.09999999949894117
0.1420000000000001,2.2504625736547714,[-148.03904784],-73.0236287152492,0.040980578473230105,0.0,0.9999999982690244,0.0,0.6092729445563833,-0.09999999982690244,-0.09999999982690244,-0.060927294455638326,-0.060927294455638326
0.1440000000000001,1.9918959980538606,[-99.41170707],-33.015173804806246,0.03935500033110666,0.9999999999641819,-0.0,0.0,0.9999999997811528,0.09999999999641819,0.09999999999641819,-0.09999999997811529,-0.09999999997811529
0.1460000000000001,1.9032306784767326,[-125.91842361],-62.47740098948279,0.037836968815574856,0.0,0.9999999996053651,0.3657916110373744,-0.0,-0.09999999996053652,-0.09999999996053652,0.03657916110373744,0.03657916110373744
0.1480000000000001,1.6839950382568276,[-78.40206184],-22.268893897787883,0.03621836603630094,0.0,0.9999999999067712,0.0,0.9366027550164819,-0.09999999999067713,-0.09999999999067713,-0.0936602755016482,-0.0936602755016482
0.1500000000000001,1.6022261250716574,[-105.28524739],-51.87770988575579,0.03478080854480158,0.34846175213054503,-0.0,0.5115451184844229,-0.0,0.034846175213054505,0.034846175213054505,0.05115451184844229,0.05115451184844229
0.1520000000000001,1.4393147008020306,[-58.29060572],-10.313449026104855,0.03348272419954744,0.0,0.9999999998662528,0.33282647152112876,-0.0,-0.09999999998662529,-0.09999999998662529,0.033282647152112876,0.033282647152112876
0.1540000000000001,1.341796580699492,[-87.18104176],-42.454489072299054,0.03214882153365715,0.0,0.9999999988203996,0.0,0.7606655508144301,-0.09999999988203996,-0.09999999988203996,-0.07606655508144301,-0.07606655508144301
0.1560000000000001,1.239907876332848,[-79.45148926],-38.12122671658331,0.030923367044576124,1.000000000005311,-0.0,0.5505581128515842,-0.0,0.10000000000053111,0.10000000000053111,0.05505581128515842,0.05505581128515842
0.1580000000000001,1.1492315285688095,[-73.20282261],-34.895104984932786,0.029816891717369304,0.0,0.9999999995886248,0.0,0.5974486785746063,-0.0999999999588625,-0.0999999999588625,-0.05974486785746063,-0.05974486785746063
0.16000000000000011,1.0534742384792053,[-65.80936672],-30.69355876991126,0.02858182318460374,0.9746144982098536,-0.0,0.9999999969596415,-0.0,0.09746144982098537,0.09746144982098537,0.09999999969596415,0.09999999969596415
0.16200000000000012,1.0320510461270178,[-68.4386357],-34.03693416080643,0.027471884279904477,0.0,0.9999999996578809,0.0,0.17027934263951716,-0.0999999999657881,-0.0999999999657881,-0.017027934263951716,-0.017027934263951716
0.16400000000000012,0.9138827165472208,[-60.24424741],-29.781490190027178,0.026236127444616626,0.0,0.9999999999777247,0.0,0.6036896133172662,-0.09999999999777248,-0.09999999999777248,-0.060368961331726624,-0.060368961331726624
0.16600000000000012,0.8094535989529151,[-36.21914222],-9.237355585744933,0.02510439254215539,0.0,0.9999999991589336,0.27709944774484874,-0.0,-0.09999999991589337,-0.09999999991589337,0.027709944774484876,0.027709944774484876
0.16800000000000012,0.7596180401479353,[-47.53537591],-22.214774572001847,0.024100042443537185,0.4192551227775557,-0.0,0.0,0.12421436498338126,0.041925512277755574,0.041925512277755574,-0.012421436498338127,-0.012421436498338127
0.17000000000000012,0.6954767416573442,[-39.75374276],-16.571184703279606,0.02324826383023007,0.0,0.9999999998906521,0.0,0.8904567875123582,-0.09999999998906522,-0.09999999998906522,-0.08904567875123583,-0.08904567875123583
0.17200000000000013,0.6731009988892679,[-44.19715377],-21.76045380755602,0.02230963608441436,0.5233709516359525,-0.0,0.425061110437878,-0.0,0.05233709516359525,0.05233709516359525,0.0425061110437878,0.0425061110437878
0.17400000000000013,0.5932958283374679,[-24.70908257],-4.932554955183919,0.021497181885263467,0.0,0.9999999996584064,0.3906350900468682,-0.0,-0.09999999996584064,-0.09999999996584064,0.039063509004686824,0.039063509004686824
0.17600000000000013,0.5664333903805148,[-36.48779284],-17.60667983112108,0.02064292374627521,0.0,0.3055389992398884,0.0,0.23514671973319518,-0.030553899923988843,-0.030553899923988843,-0.02351467197331952,-0.02351467197331952
0.17800000000000013,0.5098542210817598,[-26.49308118],-9.497940475902631,0.019910058128428318,0.9999999999865276,-0.0,0.0,0.4403535326214437,0.09999999999865276,0.09999999999865276,-0.044035353262144375,-0.044035353262144375
0.18000000000000013,0.4937137843851716,[-32.1553925],-15.698266358296252,0.019175246356395524,0.0,0.9999999999680553,0.059182901836866524,-0.0,-0.09999999999680553,-0.09999999999680553,0.005918290183686652,0.005918290183686652
0.18200000000000013,0.42944593752504534,[-18.6150417],-4.300177115353808,0.018287951753992296,0.0,0.9999999984418823,0.48757467269844046,-0.0,-0.09999999984418823,-0.09999999984418823,0.04875746726984405,0.04875746726984405
0.18400000000000014,0.42058471374693607,[-24.98183429],-10.962343827737538,0.01756342971292553,0.0,0.5306696076425238,0.0,0.23301478267184256,-0.05306696076425238,-0.05306696076425238,-0.023301478267184258,-0.023301478267184258
0.18600000000000014,0.37322033506665736,[-21.55172544],-9.111047607938332,0.01696790717978602,0.9999999999558644,-0.0,0.0,0.2733893859943369,0.09999999999558645,0.09999999999558645,-0.02733893859943369,-0.02733893859943369
0.18800000000000014,0.3538608166123556,[-22.35575391],-10.56039335431912,0.016391595272351574,0.0,0.9999999999712911,0.0024941140613292715,-0.0,-0.09999999999712911,-0.09999999999712911,0.00024941140613292715,0.00024941140613292715
0.19000000000000014,0.31469253533155506,[-14.20748869],-3.7177375141494498,0.015656579065961844,0.999999999622307,-0.0,0.6380135737761362,-0.0,0.0999999999622307,0.0999999999622307,0.06380135737761362,0.06380135737761362
0.19200000000000014,0.3239917879114646,[-21.50749061],-10.707764342057642,0.015073416933979464,0.0,0.9099870290002062,0.0,0.17852601940214236,-0.09099870290002063,-0.09099870290002063,-0.017852601940214236,-0.017852601940214236
0.19400000000000014,0.27553702854461626,[-18.03715613],-8.852588511707644,0.014352760533101274,0.0,0.999999999996284,0.0,0.32733812205321094,-0.0999999999996284,-0.0999999999996284,-0.032733812205321094,-0.032733812205321094
0.19600000000000015,0.24152321560634735,[-9.84917149],-1.7983976307209204,0.01371978052420087,0.9999999216726986,-0.0,0.22759217268592188,-0.0,0.09999999216726986,0.09999999216726986,0.02275921726859219,0.02275921726859219
0.19800000000000015,0.23583779093895613,[-15.62139861],-7.76013891080854,0.01319783539877768,0.0,0.8591486564476597,0.0,0.11421342992094566,-0.08591486564476597,-0.08591486564476597,-0.011421342992094567,-0.011421342992094567
0.20000000000000015,0.20531150628560862,[-12.72988345],-5.886166570859817,0.012538399853892379,0.0,0.9999999999983795,0.0,0.1522710449868983,-0.09999999999983795,-0.09999999999983795,-0.01522710449868983,-0.01522710449868983
0.20200000000000015,0.18438601010785663,[-8.54327102],-2.397070683608392,0.011981967498514805,0.9999999999763639,-0.0,0.240382181336998,-0.0,0.0999999999976364,0.0999999999976364,0.0240382181336998,0.0240382181336998
0.20400000000000015,0.18210282869987307,[-12.05316674],-5.983072453585084,0.011541670007582074,0.0,0.7283424706250881,0.0,0.1369720187415517,-0.07283424706250881,-0.07283424706250881,-0.013697201874155171,-0.013697201874155171
0.20600000000000016,0.15766476915601677,[-10.07545645],-4.819964145180358,0.010954543867301868,0.0,0.9999999997589022,0.0,0.11377779263473833,-0.09999999997589022,-0.09999999997589022,-0.011377779263473834,-0.011377779263473834
0.20800000000000016,0.14009646866692102,[-6.24402891],-1.574146622086456,0.010446862859105831,0.9202495759144795,-0.0,0.24530607971407747,-0.0,0.09202495759144796,0.09202495759144796,0.02453060797140775,0.02453060797140775
0.21000000000000016,0.1405681025817165,[-9.30000817],-4.614404748968662,0.010057827453159814,0.0,0.6262651209825446,0.0,0.12656191512396758,-0.06262651209825447,-0.06262651209825447,-0.01265619151239676,-0.01265619151239676
0.21200000000000016,0.12103957284809946,[-7.93244644],-3.8977940101679813,0.009531828067768368,0.0,0.8560953236442199,0.0,0.08653237742898297,-0.085609532364422,-0.085609532364422,-0.008653237742898298,-0.008653237742898298
0.21400000000000016,0.10562106259910448,[-4.8770521],-1.356350012715271,0.009068406642669844,0.0,0.9999999999975788,0.0,0.16051834672835089,-0.0999999999997579,-0.0999999999997579,-0.01605183467283509,-0.01605183467283509
0.21600000000000016,0.10142671971839859,[-5.90758402],-1.6450879606398197,0.00870409915675443,0.17374385383637891,-0.0,0.05716313450575704,-0.0,0.01737438538363789,0.01737438538363789,0.005716313450575704,0.005716313450575704
0.21800000000000017,0.09294179191704077,[-5.52202267],-2.423962937880371,0.00844671465535392,0.3595212799501757,-0.0,0.13432072044929372,-0.0,0.03595212799501757,0.03595212799501757,0.013432072044929372,0.013432072044929372
0.22000000000000017,0.08626497551996723,[-5.36829841],-2.4927992296841275,0.008144726595861415,0.0,0.928581268357134,0.0,0.1071870413432763,-0.0928581268357134,-0.0928581268357134,-0.01071870413432763,-0.01071870413432763
0.22200000000000017,0.07871171109214642,[-4.83784469],-2.214120989524722,0.007779635864425515,0.28955065573619154,-0.0,0.1620535430389379,-0.0,0.028955065573619154,0.028955065573619154,0.01620535430389379,0.01620535430389379
0.22400000000000017,0.07294808266812279,[-4.24752722],-1.8159244624362465,0.007518021538026841,0.0,0.8869895569522103,0.0,0.18326894856903403,-0.08869895569522103,-0.08869895569522103,-0.018326894856903402,-0.018326894856903402
0.22600000000000017,0.06917916072713307,[-4.26754699],-1.9615749697692613,0.007200471539629231,0.08240354141934071,-0.0,0.07565654346731522,-0.0,0.008240354141934072,0.008240354141934072,0.007565654346731523,0.007565654346731523
0.22800000000000017,0.06320292597165142,[-3.62193527],-1.5151710689013917,0.00697197546537559,0.2553546600499775,-0.0,0.126721402877475,-0.0,0.02553546600499775,0.02553546600499775,0.0126721402877475,0.0126721402877475
0.23000000000000018,0.05894525954102271,[-3.65545035],-1.6906083693986145,0.006715275949707083,0.0,0.7267693204170699,0.0,0.08933634466235288,-0.07267693204170698,-0.07267693204170698,-0.008933634466235288,-0.008933634466235288
0.23200000000000018,0.053273985572068715,[-2.98211469],-1.2063151700301207,0.006406728520210802,0.13369603129002272,-0.0,0.11776872630281077,-0.0,0.013369603129002273,0.013369603129002273,0.011776872630281078,0.011776872630281078
0.23400000000000018,0.04936541499547272,[-2.81908312],-1.1735692837605465,0.006172997171655329,0.0,0.7027936057592518,0.0,0.12115060438864672,-0.07027936057592518,-0.07027936057592518,-0.012115060438864672,-0.012115060438864672
0.23600000000000018,0.046463311578908664,[-2.68952233],-1.1407452735744048,0.005902815398379581,0.0,0.010364098592180177,0.05432195594176195,-0.0,-0.0010364098592180178,-0.0010364098592180178,0.005432195594176195,0.005432195594176195
0.23800000000000018,0.04279435318456848,[-2.36902703],-0.9425485878736257,0.005700695803632669,0.0028677220849893433,-0.0,0.0680168219301816,-0.0,0.00028677220849893434,0.00028677220849893434,0.00680168219301816,0.00680168219301816
0.24000000000000019,0.03939935809659727,[-2.11870026],-0.8053883260371136,0.005480479811178981,0.0,0.5866759621631332,0.0,0.04588751218213908,-0.058667596216313324,-0.058667596216313324,-0.004588751218213908,-0.004588751218213908
0.2420000000000002,0.03654367238280954,[-1.98467385],-0.7665514383640224,0.005239782719414354,0.0,0.07007175851490308,0.050142710884539095,-0.0,-0.007007175851490308,-0.007007175851490308,0.00501427108845391,0.00501427108845391
0.2440000000000002,0.03386121979436928,[-1.83823244],-0.7095251123530775,0.005056177209823911,0.0,0.06417425268300594,0.03464501838527241,-0.0,-0.0064174252683005945,-0.0064174252683005945,0.003464501838527241,0.003464501838527241
0.2460000000000002,0.031596643551584924,[-1.67586328],-0.6226418245575601,0.004859688920432991,0.0,0.38447170324628777,0.0,0.010622982106725172,-0.03844717032462878,-0.03844717032462878,-0.0010622982106725171,-0.0010622982106725171
0.2480000000000002,0.0291897627831733,[-1.58900747],-0.6160153807770672,0.004649739149709742,0.0,0.13839605484831136,0.04423881473066448,-0.0,-0.013839605484831137,-0.013839605484831137,0.004423881473066448,0.004423881473066448
0.25000000000000017,0.026963576008049023,[-1.43758994],-0.53880406823942,0.004470979793603597,0.0,0.19641128160224305,0.015776400913815568,-0.0,-0.019641128160224307,-0.019641128160224307,0.0015776400913815568,0.0015776400913815568
