# ===== Simulation Performance =====
# wall_clock_time,56.286468
# physics_time,40.005000
# real_time_factor,0.710739
# control_time,0.005990
# ==================================

time,sim_time,lyapunov_V,x_log,xd_log,task_error,u0,u1
0.3500000000000002,0.3550000000000002,0.4860224427699092,"[0.1825470497650679, 0.0, 0.16386297988974205]","[0.19454452376421838, 0.0, 0.15790932132970437]",0.013393484707491255,0.06880023685578357,0.36465792561485355
0.3750000000000002,0.3800000000000002,0.5455730615462131,"[0.18022359909998678, 0.0, 0.16481791635961288]","[0.19427333181351442, 0.0, 0.15807953860173185]",0.015582064180636478,-0.9834281574136428,0.1028538379390789
0.40000000000000024,0.40500000000000025,0.5382261937710694,"[0.17934359153582058, 0.0, 0.1656172129082132]","[0.19399887970400187, 0.0, 0.15824608557829142]",0.016404602689682992,0.24057781277602064,0.16154565380101968
0.42500000000000027,0.43000000000000027,0.4561846099356822,"[0.17935120237995783, 0.0, 0.1653277683661329]","[0.19372118436517966, 0.0, 0.15840895198598107]",0.015948868372328395,-0.8140542955166462,-0.07035311123911388
0.4500000000000003,0.4550000000000003,0.3467482537384411,"[0.1804631800347915, 0.0, 0.16498865417745082]","[0.19344026292660435, 0.0, 0.1585681277784336]",0.0144785302990828,0.11391238864638814,-0.027222390463072753
0.4750000000000003,0.4800000000000003,0.22587948608618605,"[0.18209136829590267, 0.0, 0.16397522637740022]","[0.19315613271683346, 0.0, 0.15872360313693631]",0.012247798102127444,-0.5562636566132848,-0.15503189912330265
0.5000000000000003,0.5050000000000003,0.12999858331339934,"[0.1841988900991185, 0.0, 0.1630559166925654]","[0.1928688112623568, 0.0, 0.15887536847103678]",0.009625202149009313,-0.1671903795040017,-0.14624111902716183
0.5250000000000004,0.5300000000000004,0.0609509470745686,"[0.18641393125665423, 0.0, 0.16201500802857408]","[0.19257831628651506, 0.0, 0.1590234144191343]",0.006851954109625453,-0.2829742152273621,-0.15095037353939478
0.5500000000000004,0.5550000000000004,0.02338649656367235,"[0.18855326729104074, 0.0, 0.16102509122473316]","[0.19228466570840666, 0.0, 0.15916773184905747]",0.004168107244245432,-0.2816325206367556,-0.16180434387804773
0.5750000000000004,0.5800000000000004,0.011928718632716941,"[0.19059756268318892, 0.0, 0.16005044707092186]","[0.19198787764178252, 0.0, 0.15930831185862734]",0.00157598869203321,-0.27817382913313854,-0.15547069370672884
0.6000000000000004,0.6050000000000004,0.020636476182943116,"[0.19242227386281754, 0.0, 0.15907540978676687]","[0.19168797039392854, 0.0, 0.1594451457762068]",0.0008221351995320147,-0.3082801128734862,-0.14215137011329002
0.6250000000000004,0.6300000000000004,0.040992775075342776,"[0.19396910187250518, 0.0, 0.1583056009788985]","[0.1913849624645365, 0.0, 0.15957822516123524]",0.002880511897091367,-0.16574280575546876,-0.07515562085130366
0.6500000000000005,0.6550000000000005,0.06640781651086325,"[0.19521785387476093, 0.0, 0.1577686796835323]","[0.19107887254456282, 0.0, 0.15970754180474933]",0.0045705965449620075,-0.6215288057210184,-0.13536051401463525
