time,V,V_dot,q_vel_0,q_vel_1,q_vel_2,q_vel_3,stability_bound,task_error,u_0 (A Flexor),u_1 (A Extensor),u_2 (B Flexor),u_3 (B Extensor),tau_0,tau_1,tau_2,tau_3
0.11200000000000009,4.647774928830588,[-276.08031504],6.145477944166936,0.7162966227913774,0.7983380731903642,-2.69572700544599,-121.15387798759133,0.05970489111594254,0.0,0.9997907814921341,1.0000543446009549,-0.0,-0.09997907814921342,-0.09997907814921342,0.1000054344600955,0.1000054344600955
0.11400000000000009,4.23758037651256,[-224.30696708],7.255559748607582,-4.037883338860915,4.645315410022776,4.551256948946412,-83.05496774401897,0.05730789714778317,1.0001203662801217,-0.0,0.0,0.9999590777522518,0.10001203662801217,0.10001203662801217,-0.09999590777522518,-0.09999590777522518
0.11600000000000009,4.004027822555996,[-266.91973557],3.0359849929190776,7.821645875639312,-3.714084335272184,-4.82887745913872,-133.45212870306435,0.05489211906857364,0.0,1.000003119707524,0.0,0.21822695686971225,-0.10000031197075242,-0.10000031197075242,-0.021822695686971226,-0.021822695686971226
0.11800000000000009,3.6225623236264948,[-232.90675726],5.820830787528351,0.7566713571032517,0.2754108627812242,-3.3268194414819288,-112.15501740969425,0.05252941299369233,0.0,1.0001671124739548,0.9999572871084611,-0.0,-0.10001671124739549,-0.10001671124739549,0.09999572871084611,0.09999572871084611
0.12000000000000009,3.289304561625564,[-195.29280447],7.043296712147303,-4.2883997282999875,4.291364203711337,4.352421472368952,-85.65140619131031,0.05033333780593051,0.9992489540342784,-0.0,0.0,1.0000727488477503,0.09992489540342785,0.09992489540342785,-0.10000727488477504,-0.10000727488477504
0.1220000000000001,3.1164091306745325,[-207.74773589],2.8050314922737742,7.560304142921204,-3.99618648719739,-4.952947481218387,-103.86744316347992,0.048123273152129706,0.0,1.0000017975967552,0.0,0.31359546610320044,-0.10000017975967553,-0.10000017975967553,-0.03135954661032005,-0.03135954661032005
0.1240000000000001,2.804912617038353,[-186.97613369],5.482591339017609,0.8112198637933812,-0.21241932736870472,-3.9369955388943776,-93.47907670527071,0.045946516844593416,0.0,1.0000459080475903,0.9093449180631521,-0.0,-0.10000459080475904,-0.10000459080475904,0.09093449180631522,0.09093449180631522
0.12600000000000008,2.522662372113223,[-143.273987],6.742711830133301,-4.239541325195635,3.699649833469463,3.6499175695356527,-59.18528009433186,0.04394554869198983,0.9999906357651361,-0.0,0.0,0.9999994409575147,0.09999906357651361,0.09999906357651361,-0.09999994409575147,-0.09999994409575147
0.12800000000000009,2.4204481104246884,[-161.35387653],2.615455033413718,7.3220932245300805,-4.42721950153582,-5.223146138891272,-80.67227297023173,0.04194460630653776,0.0,1.0000002081492907,0.0,0.35136718912803167,-0.10000002081492908,-0.10000002081492908,-0.03513671891280317,-0.03513671891280317
0.1300000000000001,2.1609274471728357,[-144.04898442],5.245295505338724,0.657709149359726,-0.6265816787670744,-4.276142617685956,-72.01801017614585,0.03996240995468482,0.0,1.0000182703661131,0.8079194099412202,-0.0,-0.10000182703661131,-0.10000182703661131,0.08079194099412203,0.08079194099412203
